"spec","cov_id","rule","pair_key","cancer","lppd_spec","lppd_paper1_primary","lppd_baseline_train","delta_vs_paper1","delta_vs_baseline"
"spec_13_cov1_1_rule1_pairA",1.1,1,"A","ESCA",-27.4459099326939,-27.1462958799979,-27.2845855107718,-0.299614052696068,-0.161324421922089
"spec_13_cov1_1_rule1_pairA",1.1,1,"A","HNSC",-69.5573188458783,-68.8233389064667,-69.3567662845463,-0.733979939411569,-0.200552561331961
"spec_13_cov1_1_rule1_pairA",1.1,1,"A","KICH",-4.83087668227796,-4.99059619094526,-5.03692611169964,0.159719508667296,0.20604942942168
"spec_13_cov1_1_rule1_pairA",1.1,1,"A","KIRC",-90.0349390330178,-89.7592278766831,-90.1807620676648,-0.275711156334722,0.145823034647023
"spec_13_cov1_1_rule1_pairA",1.1,1,"A","KIRP",-22.8624403174601,-23.9201917361441,-22.7799554142405,1.05775141868396,-0.0824849032196298
"spec_13_cov1_1_rule1_pairA",1.1,1,"A","LGG",-39.8044727342983,-40.1011533887645,-40.0316619630612,0.296680654466265,0.22718922876291
"spec_13_cov1_1_rule1_pairA",1.1,1,"A","LIHC",-51.6247311570159,-49.2921962247549,-50.7651022329297,-2.33253493226105,-0.859628924086259
"spec_13_cov1_1_rule1_pairA",1.1,1,"A","LUAD",-62.5825358734816,-62.9162412734836,-62.5950763403184,0.33370540000201,0.0125404668367679
"spec_13_cov1_1_rule1_pairA",1.1,1,"A","LUSC",-99.4517675247821,-97.7431373717097,-99.1775261271172,-1.70863015307249,-0.274241397664895
"spec_13_cov1_1_rule1_pairA",1.1,1,"A","MESO",-16.8801718075078,-16.847198298346,-16.9041706579213,-0.0329735091618772,0.0239988504134416
"spec_13_cov1_1_rule1_pairA",1.1,1,"A","OV",-69.0560846705468,-68.4227652949758,-69.1698544820649,-0.633319375571034,0.113769811518083
"spec_13_cov1_1_rule1_pairA",1.1,1,"A","PAAD",-27.9723750739831,-27.6736885200274,-27.8336244545588,-0.298686553955655,-0.1387506194243
"spec_13_cov1_1_rule1_pairA",1.1,1,"A","PCPG",-0.951994069216773,-0.89979443629964,-0.866458302374165,-0.0521996329171335,-0.0855357668426077
"spec_13_cov1_1_rule1_pairA",1.1,1,"A","PRAD",-5.38851455866037,-5.66646864563603,-5.30014259849449,0.277954086975664,-0.0883719601658806
"spec_13_cov1_1_rule1_pairA",1.1,1,"A","SARC",-39.0823440546082,-37.9539525641474,-39.1422194649989,-1.12839149046079,0.0598754103907098
"spec_13_cov1_1_rule1_pairA",1.1,1,"A","SKCM",-63.4434509974292,-63.5303963886053,-63.5119768201394,0.0869453911761937,0.068525822710285
"spec_13_cov1_1_rule1_pairA",1.1,1,"A","STAD",-60.6295663597117,-60.965298729115,-60.1219966387442,0.335732369403239,-0.50756972096751
"spec_13_cov1_1_rule1_pairA",1.1,1,"A","TGCT",-1.6773237597295,-1.96006595541158,-1.58248468640516,0.282742195682086,-0.0948390733243369
"spec_13_cov1_1_rule1_pairA",1.1,1,"A","THCA",-7.97875278033077,-7.81951519019867,-7.88923473624168,-0.1592375901321,-0.0895180440890906
"spec_13_cov1_1_rule1_pairA",1.1,1,"A","THYM",-5.17363152398683,-5.32938907123936,-5.09599415663932,0.155757547252526,-0.0776373673475108
"spec_13_cov1_1_rule1_pairA",1.1,1,"A","UCEC",-49.4723749740831,-48.626350061796,-50.2194451424514,-0.846024912287163,0.747070168368218
"spec_13_cov1_1_rule1_pairA",1.1,1,"A","UCS",-11.6919564325428,-11.7892947433871,-11.8012793633897,0.0973383108442842,0.10932293084692
"spec_14_cov1_1_rule1_pairB",1.1,1,"B","ACC",-6.51880483707511,-6.51515306172658,-6.67749896492244,-0.00365177534853167,0.158694127847325
"spec_14_cov1_1_rule1_pairB",1.1,1,"B","BLCA",-59.695721967602,-59.882767407751,-60.1150767947366,0.187045440149042,0.419354827134633
"spec_14_cov1_1_rule1_pairB",1.1,1,"B","BRCA",-53.366359682498,-53.33382943087,-53.5410011606485,-0.0325302516280033,0.174641478150512
"spec_14_cov1_1_rule1_pairB",1.1,1,"B","CESC",-19.9478332881151,-19.8056152109089,-19.9295903343409,-0.142218077206252,-0.0182429537741875
"spec_14_cov1_1_rule1_pairB",1.1,1,"B","CHOL",-9.83229203825482,-10.1318737909829,-10.211906244114,0.299581752728121,0.379614205859221
"spec_14_cov1_1_rule1_pairB",1.1,1,"B","CORE",-57.4768481242625,-56.5277887575917,-57.5117107574028,-0.949059366670866,0.0348626331402428
"spec_14_cov1_1_rule1_pairB",1.1,1,"B","DLBC",-4.28115949828646,-4.05676250086065,-4.05274682927721,-0.224396997425811,-0.22841266900925
"spec_14_cov1_1_rule1_pairB",1.1,1,"B","ESCA",-27.4725712227303,-27.1462958799979,-27.2845855107718,-0.326275342732487,-0.187985711958508
"spec_14_cov1_1_rule1_pairB",1.1,1,"B","HNSC",-68.9572963075906,-68.8233389064667,-69.3567662845463,-0.133957401123908,0.3994699769557
"spec_14_cov1_1_rule1_pairB",1.1,1,"B","KICH",-4.91587816449221,-4.99059619094526,-5.03692611169964,0.074718026453052,0.121047947207436
"spec_14_cov1_1_rule1_pairB",1.1,1,"B","KIRC",-89.9284616947669,-89.7592278766831,-90.1807620676648,-0.169233818083868,0.252300372897878
"spec_14_cov1_1_rule1_pairB",1.1,1,"B","KIRP",-23.0309029038065,-23.9201917361441,-22.7799554142405,0.889288832337552,-0.250947489566034
"spec_14_cov1_1_rule1_pairB",1.1,1,"B","LGG",-40.0137560210668,-40.1011533887645,-40.0316619630612,0.0873973676977471,0.0179059419943925
"spec_14_cov1_1_rule1_pairB",1.1,1,"B","LIHC",-50.3299916794421,-49.2921962247549,-50.7651022329297,-1.03779545468725,0.435110553487547
"spec_14_cov1_1_rule1_pairB",1.1,1,"B","LUAD",-62.4144477426189,-62.9162412734836,-62.5950763403184,0.501793530864695,0.180628597699453
"spec_14_cov1_1_rule1_pairB",1.1,1,"B","LUSC",-99.3610708434166,-97.7431373717097,-99.1775261271172,-1.61793347170699,-0.183544716299394
"spec_14_cov1_1_rule1_pairB",1.1,1,"B","MESO",-16.8642314893144,-16.847198298346,-16.9041706579213,-0.0170331909684798,0.0399391686068391
"spec_14_cov1_1_rule1_pairB",1.1,1,"B","OV",-69.0415197238615,-68.4227652949758,-69.1698544820649,-0.618754428885723,0.128334758203394
"spec_14_cov1_1_rule1_pairB",1.1,1,"B","PAAD",-28.1049156011883,-27.6736885200274,-27.8336244545588,-0.431227081160898,-0.271291146629544
"spec_14_cov1_1_rule1_pairB",1.1,1,"B","PCPG",-0.877815024252798,-0.89979443629964,-0.866458302374165,0.0219794120468416,-0.0113567218786326
"spec_14_cov1_1_rule1_pairB",1.1,1,"B","PRAD",-5.43425712874093,-5.66646864563603,-5.30014259849449,0.232211516895101,-0.134114530246443
"spec_14_cov1_1_rule1_pairB",1.1,1,"B","SARC",-38.9035794783903,-37.9539525641474,-39.1422194649989,-0.949626914242891,0.238639986608604
"spec_14_cov1_1_rule1_pairB",1.1,1,"B","SKCM",-63.4247884464683,-63.5303963886053,-63.5119768201394,0.105607942137048,0.0871883736711396
"spec_14_cov1_1_rule1_pairB",1.1,1,"B","STAD",-60.6719597368943,-60.965298729115,-60.1219966387442,0.293338992220669,-0.54996309815008
"spec_14_cov1_1_rule1_pairB",1.1,1,"B","TGCT",-1.73706920501393,-1.96006595541158,-1.58248468640516,0.222996750397659,-0.154584518608764
"spec_14_cov1_1_rule1_pairB",1.1,1,"B","THCA",-7.88553993788748,-7.81951519019867,-7.88923473624168,-0.0660247476888109,0.00369479835419817
"spec_14_cov1_1_rule1_pairB",1.1,1,"B","THYM",-5.25912167641324,-5.32938907123936,-5.09599415663932,0.0702673948261197,-0.163127519773917
"spec_14_cov1_1_rule1_pairB",1.1,1,"B","UCEC",-49.0459261019567,-48.626350061796,-50.2194451424514,-0.419576040160678,1.1735190404947
"spec_14_cov1_1_rule1_pairB",1.1,1,"B","UCS",-11.8314736887089,-11.7892947433871,-11.8012793633897,-0.04217894532181,-0.0301943253191741
"spec_15_cov1_1_rule2_pairA",1.1,2,"A","ACC",-6.84140453155714,-6.51515306172658,-6.67749896492244,-0.326251469830558,-0.163905566634701
"spec_15_cov1_1_rule2_pairA",1.1,2,"A","BLCA",-60.1785492136463,-59.882767407751,-60.1150767947366,-0.295781805895309,-0.0634724189097184
"spec_15_cov1_1_rule2_pairA",1.1,2,"A","BRCA",-53.6280219804398,-53.33382943087,-53.5410011606485,-0.294192549569779,-0.0870208197912632
"spec_15_cov1_1_rule2_pairA",1.1,2,"A","CESC",-19.9455194601145,-19.8056152109089,-19.9295903343409,-0.139904249205575,-0.0159291257735106
"spec_15_cov1_1_rule2_pairA",1.1,2,"A","CHOL",-10.1281899920175,-10.1318737909829,-10.211906244114,0.00368379896548454,0.0837162520965844
"spec_15_cov1_1_rule2_pairA",1.1,2,"A","CORE",-57.4053716854894,-56.5277887575917,-57.5117107574028,-0.877582927897741,0.106339071913368
"spec_15_cov1_1_rule2_pairA",1.1,2,"A","DLBC",-3.8804248204389,-4.05676250086065,-4.05274682927721,0.176337680421748,0.172322008838308
"spec_15_cov1_1_rule2_pairA",1.1,2,"A","ESCA",-27.8202144897552,-27.1462958799979,-27.2845855107718,-0.673918609757376,-0.535628978983397
"spec_15_cov1_1_rule2_pairA",1.1,2,"A","HNSC",-69.4368134034803,-68.8233389064667,-69.3567662845463,-0.61347449701357,-0.0800471189339618
"spec_15_cov1_1_rule2_pairA",1.1,2,"A","KICH",-4.80813895508668,-4.99059619094526,-5.03692611169964,0.182457235858578,0.228787156612962
"spec_15_cov1_1_rule2_pairA",1.1,2,"A","KIRC",-90.0268213480749,-89.7592278766831,-90.1807620676648,-0.267593471391848,0.153940719589897
"spec_15_cov1_1_rule2_pairA",1.1,2,"A","KIRP",-23.0539378154464,-23.9201917361441,-22.7799554142405,0.866253920697623,-0.273982401205963
"spec_15_cov1_1_rule2_pairA",1.1,2,"A","LGG",-40.0606497743961,-40.1011533887645,-40.0316619630612,0.0405036143684114,-0.0289878113349431
"spec_15_cov1_1_rule2_pairA",1.1,2,"A","LIHC",-51.2415086766707,-49.2921962247549,-50.7651022329297,-1.94931245191583,-0.476406443741034
"spec_15_cov1_1_rule2_pairA",1.1,2,"A","LUAD",-62.4038708356475,-62.9162412734836,-62.5950763403184,0.512370437836054,0.191205504670812
"spec_15_cov1_1_rule2_pairA",1.1,2,"A","LUSC",-99.3001054957976,-97.7431373717097,-99.1775261271172,-1.55696812408793,-0.122579368680334
"spec_15_cov1_1_rule2_pairA",1.1,2,"A","MESO",-16.8650353220778,-16.847198298346,-16.9041706579213,-0.0178370237318362,0.0391353358434827
"spec_15_cov1_1_rule2_pairA",1.1,2,"A","OV",-69.1575943562914,-68.4227652949758,-69.1698544820649,-0.734829061315622,0.0122601257734942
"spec_15_cov1_1_rule2_pairA",1.1,2,"A","PAAD",-28.1236394144584,-27.6736885200274,-27.8336244545588,-0.449950894431009,-0.290014959899654
"spec_15_cov1_1_rule2_pairA",1.1,2,"A","PCPG",-0.958241918511607,-0.89979443629964,-0.866458302374165,-0.0584474822119678,-0.091783616137442
"spec_15_cov1_1_rule2_pairA",1.1,2,"A","PRAD",-5.42180417975765,-5.66646864563603,-5.30014259849449,0.244664465878378,-0.121661581263167
"spec_15_cov1_1_rule2_pairA",1.1,2,"A","SARC",-39.5375385995014,-37.9539525641474,-39.1422194649989,-1.58358603535397,-0.395319134502479
"spec_15_cov1_1_rule2_pairA",1.1,2,"A","SKCM",-63.7054750991405,-63.5303963886053,-63.5119768201394,-0.175078710535125,-0.193498279001034
"spec_15_cov1_1_rule2_pairA",1.1,2,"A","STAD",-60.9714373712229,-60.965298729115,-60.1219966387442,-0.00613864210792059,-0.849440732478669
"spec_15_cov1_1_rule2_pairA",1.1,2,"A","TGCT",-1.59421011237824,-1.96006595541158,-1.58248468640516,0.365855843033345,-0.0117254259730777
"spec_15_cov1_1_rule2_pairA",1.1,2,"A","THCA",-7.83941585595244,-7.81951519019867,-7.88923473624168,-0.0199006657537648,0.0498188802892443
"spec_15_cov1_1_rule2_pairA",1.1,2,"A","THYM",-5.16752042507573,-5.32938907123936,-5.09599415663932,0.16186864616363,-0.0715262684364069
"spec_15_cov1_1_rule2_pairA",1.1,2,"A","UCEC",-50.2482794992981,-48.626350061796,-50.2194451424514,-1.62192943750214,-0.0288343568467582
"spec_15_cov1_1_rule2_pairA",1.1,2,"A","UCS",-11.6710654155272,-11.7892947433871,-11.8012793633897,0.11822932785995,0.130213947862586
"spec_16_cov1_1_rule2_pairB",1.1,2,"B","ACC",-6.50759499470586,-6.51515306172658,-6.67749896492244,0.00755806702071649,0.169903970216573
"spec_16_cov1_1_rule2_pairB",1.1,2,"B","BLCA",-59.9987706917522,-59.882767407751,-60.1150767947366,-0.116003284001238,0.116306102984353
"spec_16_cov1_1_rule2_pairB",1.1,2,"B","BRCA",-53.7113806533162,-53.33382943087,-53.5410011606485,-0.377551222446172,-0.170379492667657
"spec_16_cov1_1_rule2_pairB",1.1,2,"B","CESC",-19.991189712634,-19.8056152109089,-19.9295903343409,-0.185574501725135,-0.0615993782930708
"spec_16_cov1_1_rule2_pairB",1.1,2,"B","CHOL",-10.6457111418057,-10.1318737909829,-10.211906244114,-0.513837350822758,-0.433804897691658
"spec_16_cov1_1_rule2_pairB",1.1,2,"B","CORE",-57.6833268006378,-56.5277887575917,-57.5117107574028,-1.15553804304608,-0.17161604323497
"spec_16_cov1_1_rule2_pairB",1.1,2,"B","DLBC",-4.00141640324025,-4.05676250086065,-4.05274682927721,0.0553460976203937,0.0513304260369543
"spec_16_cov1_1_rule2_pairB",1.1,2,"B","ESCA",-27.2342478298969,-27.1462958799979,-27.2845855107718,-0.0879519498990362,0.0503376808749429
"spec_16_cov1_1_rule2_pairB",1.1,2,"B","HNSC",-69.6044135244891,-68.8233389064667,-69.3567662845463,-0.781074618022359,-0.247647239942751
"spec_16_cov1_1_rule2_pairB",1.1,2,"B","KICH",-4.86040201150364,-4.99059619094526,-5.03692611169964,0.130194179441625,0.176524100196009
"spec_16_cov1_1_rule2_pairB",1.1,2,"B","KIRC",-90.2067660178909,-89.7592278766831,-90.1807620676648,-0.447538141207858,-0.0260039502261122
"spec_16_cov1_1_rule2_pairB",1.1,2,"B","KIRP",-22.982089635837,-23.9201917361441,-22.7799554142405,0.938102100307113,-0.202134221596474
"spec_16_cov1_1_rule2_pairB",1.1,2,"B","LGG",-39.9560760738534,-40.1011533887645,-40.0316619630612,0.145077314911099,0.0755858892077441
"spec_16_cov1_1_rule2_pairB",1.1,2,"B","LIHC",-51.3274372492513,-49.2921962247549,-50.7651022329297,-2.03524102449637,-0.562335016321576
"spec_16_cov1_1_rule2_pairB",1.1,2,"B","LUAD",-62.7923631211168,-62.9162412734836,-62.5950763403184,0.123878152366771,-0.197286780798471
"spec_16_cov1_1_rule2_pairB",1.1,2,"B","LUSC",-98.9563074878817,-97.7431373717097,-99.1775261271172,-1.21317011617209,0.221218639235502
"spec_16_cov1_1_rule2_pairB",1.1,2,"B","MESO",-16.9062617046458,-16.847198298346,-16.9041706579213,-0.0590634062998632,-0.0020910467245443
"spec_16_cov1_1_rule2_pairB",1.1,2,"B","OV",-69.0583825332431,-68.4227652949758,-69.1698544820649,-0.635617238267358,0.111471948821759
"spec_16_cov1_1_rule2_pairB",1.1,2,"B","PAAD",-27.9255252060454,-27.6736885200274,-27.8336244545588,-0.251836686017946,-0.091900751486591
"spec_16_cov1_1_rule2_pairB",1.1,2,"B","PCPG",-0.898457801191049,-0.89979443629964,-0.866458302374165,0.00133663510859083,-0.0319994988168834
"spec_16_cov1_1_rule2_pairB",1.1,2,"B","PRAD",-5.43207922114553,-5.66646864563603,-5.30014259849449,0.234389424490504,-0.131936622651041
"spec_16_cov1_1_rule2_pairB",1.1,2,"B","SARC",-39.493095407399,-37.9539525641474,-39.1422194649989,-1.53914284325159,-0.350875942400094
"spec_16_cov1_1_rule2_pairB",1.1,2,"B","SKCM",-63.6459079092033,-63.5303963886053,-63.5119768201394,-0.115511520597963,-0.133931089063871
"spec_16_cov1_1_rule2_pairB",1.1,2,"B","STAD",-60.2921246004597,-60.965298729115,-60.1219966387442,0.673174128655219,-0.170127961715529
"spec_16_cov1_1_rule2_pairB",1.1,2,"B","TGCT",-1.59835785664407,-1.96006595541158,-1.58248468640516,0.361708098767515,-0.0158731702389074
"spec_16_cov1_1_rule2_pairB",1.1,2,"B","THCA",-7.75423256772912,-7.81951519019867,-7.88923473624168,0.0652826224695522,0.135002168512561
"spec_16_cov1_1_rule2_pairB",1.1,2,"B","THYM",-5.35679029851331,-5.32938907123936,-5.09599415663932,-0.0274012272739537,-0.260796141873991
"spec_16_cov1_1_rule2_pairB",1.1,2,"B","UCEC",-49.4265329448861,-48.626350061796,-50.2194451424514,-0.800182883090109,0.792912197565272
"spec_16_cov1_1_rule2_pairB",1.1,2,"B","UCS",-11.6309130243636,-11.7892947433871,-11.8012793633897,0.15838171902349,0.170366339026126
"spec_17_cov1_1_rule3_pairA",1.1,3,"A","ACC",-6.86189744381164,-6.51515306172658,-6.67749896492244,-0.346744382085062,-0.184398478889205
"spec_17_cov1_1_rule3_pairA",1.1,3,"A","BLCA",-59.7725220310911,-59.882767407751,-60.1150767947366,0.110245376659918,0.342554763645509
"spec_17_cov1_1_rule3_pairA",1.1,3,"A","BRCA",-53.5472303904134,-53.33382943087,-53.5410011606485,-0.213400959543364,-0.0062292297648483
"spec_17_cov1_1_rule3_pairA",1.1,3,"A","CESC",-19.9744436996504,-19.8056152109089,-19.9295903343409,-0.1688284887415,-0.0448533653094358
"spec_17_cov1_1_rule3_pairA",1.1,3,"A","CHOL",-10.0487117022471,-10.1318737909829,-10.211906244114,0.0831620887358469,0.163194541866947
"spec_17_cov1_1_rule3_pairA",1.1,3,"A","CORE",-57.4291454857898,-56.5277887575917,-57.5117107574028,-0.901356728198081,0.0825652716130278
"spec_17_cov1_1_rule3_pairA",1.1,3,"A","DLBC",-4.22169597742213,-4.05676250086065,-4.05274682927721,-0.164933476561487,-0.168949148144926
"spec_17_cov1_1_rule3_pairA",1.1,3,"A","ESCA",-27.7655622788811,-27.1462958799979,-27.2845855107718,-0.619266398883273,-0.480976768109294
"spec_17_cov1_1_rule3_pairA",1.1,3,"A","HNSC",-68.8792598222835,-68.8233389064667,-69.3567662845463,-0.0559209158167846,0.477506462262824
"spec_17_cov1_1_rule3_pairA",1.1,3,"A","KICH",-5.00936265035751,-4.99059619094526,-5.03692611169964,-0.0187664594122454,0.0275634613421385
"spec_17_cov1_1_rule3_pairA",1.1,3,"A","KIRC",-90.0996864945122,-89.7592278766831,-90.1807620676648,-0.340458617829157,0.0810755731525887
"spec_17_cov1_1_rule3_pairA",1.1,3,"A","KIRP",-23.08022612633,-23.9201917361441,-22.7799554142405,0.839965609814104,-0.300270712089482
"spec_17_cov1_1_rule3_pairA",1.1,3,"A","LGG",-39.6629505938311,-40.1011533887645,-40.0316619630612,0.438202794933424,0.36871136923007
"spec_17_cov1_1_rule3_pairA",1.1,3,"A","LIHC",-51.1502893055466,-49.2921962247549,-50.7651022329297,-1.85809308079174,-0.385187072616944
"spec_17_cov1_1_rule3_pairA",1.1,3,"A","LUAD",-62.4371280352222,-62.9162412734836,-62.5950763403184,0.479113238261355,0.157948305096113
"spec_17_cov1_1_rule3_pairA",1.1,3,"A","LUSC",-99.4130462149527,-97.7431373717097,-99.1775261271172,-1.66990884324302,-0.235520087835425
"spec_17_cov1_1_rule3_pairA",1.1,3,"A","MESO",-16.8626471726679,-16.847198298346,-16.9041706579213,-0.0154488743219368,0.0415234852533821
"spec_17_cov1_1_rule3_pairA",1.1,3,"A","OV",-69.0837114081038,-68.4227652949758,-69.1698544820649,-0.660946113127991,0.0861430739611251
"spec_17_cov1_1_rule3_pairA",1.1,3,"A","PAAD",-28.0884210224023,-27.6736885200274,-27.8336244545588,-0.414732502374889,-0.254796567843535
"spec_17_cov1_1_rule3_pairA",1.1,3,"A","PCPG",-0.946553707907056,-0.89979443629964,-0.866458302374165,-0.0467592716074163,-0.0800954055328905
"spec_17_cov1_1_rule3_pairA",1.1,3,"A","PRAD",-5.4355558525432,-5.66646864563603,-5.30014259849449,0.230912793092832,-0.135413254048713
"spec_17_cov1_1_rule3_pairA",1.1,3,"A","SARC",-39.0984037779928,-37.9539525641474,-39.1422194649989,-1.14445121384542,0.0438156870060737
"spec_17_cov1_1_rule3_pairA",1.1,3,"A","SKCM",-63.5793237177986,-63.5303963886053,-63.5119768201394,-0.0489273291932264,-0.0673468976591352
"spec_17_cov1_1_rule3_pairA",1.1,3,"A","STAD",-60.8930990352923,-60.965298729115,-60.1219966387442,0.0721996938226823,-0.771102396548066
"spec_17_cov1_1_rule3_pairA",1.1,3,"A","TGCT",-1.95790061793527,-1.96006595541158,-1.58248468640516,0.00216533747630954,-0.375415931530113
"spec_17_cov1_1_rule3_pairA",1.1,3,"A","THCA",-7.86968469274101,-7.81951519019867,-7.88923473624168,-0.0501695025423352,0.0195500435006739
"spec_17_cov1_1_rule3_pairA",1.1,3,"A","THYM",-5.23836503037168,-5.32938907123936,-5.09599415663932,0.0910240408676817,-0.142370873732355
"spec_17_cov1_1_rule3_pairA",1.1,3,"A","UCEC",-49.2532754537664,-48.626350061796,-50.2194451424514,-0.626925391970396,0.966169688684985
"spec_17_cov1_1_rule3_pairA",1.1,3,"A","UCS",-11.7290518195148,-11.7892947433871,-11.8012793633897,0.060242923872325,0.0722275438749609
"spec_18_cov1_1_rule3_pairB",1.1,3,"B","ACC",-6.42316291338958,-6.51515306172658,-6.67749896492244,0.0919901483369996,0.254336051532857
"spec_18_cov1_1_rule3_pairB",1.1,3,"B","BLCA",-59.7487181336191,-59.882767407751,-60.1150767947366,0.134049274131947,0.366358661117538
"spec_18_cov1_1_rule3_pairB",1.1,3,"B","BRCA",-53.4148293078183,-53.33382943087,-53.5410011606485,-0.0809998769482689,0.126171852830247
"spec_18_cov1_1_rule3_pairB",1.1,3,"B","CESC",-19.886839846127,-19.8056152109089,-19.9295903343409,-0.0812246352181738,0.0427504882138905
"spec_18_cov1_1_rule3_pairB",1.1,3,"B","CHOL",-10.05386925452,-10.1318737909829,-10.211906244114,0.0780045364629913,0.158036989594091
"spec_18_cov1_1_rule3_pairB",1.1,3,"B","CORE",-57.3870787295544,-56.5277887575917,-57.5117107574028,-0.859289971962703,0.124632027848406
"spec_18_cov1_1_rule3_pairB",1.1,3,"B","DLBC",-4.3092994807312,-4.05676250086065,-4.05274682927721,-0.25253697987055,-0.25655265145399
"spec_18_cov1_1_rule3_pairB",1.1,3,"B","ESCA",-27.3968909328521,-27.1462958799979,-27.2845855107718,-0.250595052854266,-0.112305422080286
"spec_18_cov1_1_rule3_pairB",1.1,3,"B","HNSC",-68.8173114251822,-68.8233389064667,-69.3567662845463,0.00602748128453356,0.539454859364142
"spec_18_cov1_1_rule3_pairB",1.1,3,"B","KICH",-4.98451225499094,-4.99059619094526,-5.03692611169964,0.006083935954317,0.0524138567087009
"spec_18_cov1_1_rule3_pairB",1.1,3,"B","KIRC",-89.8956323046751,-89.7592278766831,-90.1807620676648,-0.136404427992005,0.28512976298974
"spec_18_cov1_1_rule3_pairB",1.1,3,"B","KIRP",-22.970198346333,-23.9201917361441,-22.7799554142405,0.949993389811116,-0.19024293209247
"spec_18_cov1_1_rule3_pairB",1.1,3,"B","LGG",-40.0640893104235,-40.1011533887645,-40.0316619630612,0.0370640783409968,-0.0324273473623578
"spec_18_cov1_1_rule3_pairB",1.1,3,"B","LIHC",-50.1058093239295,-49.2921962247549,-50.7651022329297,-0.813613099174617,0.659292909000179
"spec_18_cov1_1_rule3_pairB",1.1,3,"B","LUAD",-62.4065659776567,-62.9162412734836,-62.5950763403184,0.509675295826924,0.188510362661681
"spec_18_cov1_1_rule3_pairB",1.1,3,"B","LUSC",-98.97602891579,-97.7431373717097,-99.1775261271172,-1.23289154408035,0.201497211327251
"spec_18_cov1_1_rule3_pairB",1.1,3,"B","MESO",-16.8682561513536,-16.847198298346,-16.9041706579213,-0.0210578530076795,0.0359145065676394
"spec_18_cov1_1_rule3_pairB",1.1,3,"B","OV",-69.0951872664126,-68.4227652949758,-69.1698544820649,-0.672421971436805,0.0746672156523118
"spec_18_cov1_1_rule3_pairB",1.1,3,"B","PAAD",-27.9933834167152,-27.6736885200274,-27.8336244545588,-0.319694896687736,-0.159758962156381
"spec_18_cov1_1_rule3_pairB",1.1,3,"B","PCPG",-0.865240678751478,-0.89979443629964,-0.866458302374165,0.0345537575481615,0.00121762362268729
"spec_18_cov1_1_rule3_pairB",1.1,3,"B","PRAD",-5.44952912875846,-5.66646864563603,-5.30014259849449,0.216939516877567,-0.149386530263977
"spec_18_cov1_1_rule3_pairB",1.1,3,"B","SARC",-39.0105949662076,-37.9539525641474,-39.1422194649989,-1.05664240206023,0.131624498791268
"spec_18_cov1_1_rule3_pairB",1.1,3,"B","SKCM",-63.4118743866348,-63.5303963886053,-63.5119768201394,0.118522001970533,0.100102433504624
"spec_18_cov1_1_rule3_pairB",1.1,3,"B","STAD",-60.4719415075283,-60.965298729115,-60.1219966387442,0.493357221586685,-0.349944868784064
"spec_18_cov1_1_rule3_pairB",1.1,3,"B","TGCT",-1.93042718591873,-1.96006595541158,-1.58248468640516,0.0296387694928524,-0.34794249951357
"spec_18_cov1_1_rule3_pairB",1.1,3,"B","THCA",-7.77044483325532,-7.81951519019867,-7.88923473624168,0.0490703569433473,0.118789902986356
"spec_18_cov1_1_rule3_pairB",1.1,3,"B","THYM",-5.33502530666154,-5.32938907123936,-5.09599415663932,-0.00563623542217506,-0.239031150022212
"spec_18_cov1_1_rule3_pairB",1.1,3,"B","UCEC",-49.1521440043184,-48.626350061796,-50.2194451424514,-0.525793942522448,1.06730113813293
"spec_18_cov1_1_rule3_pairB",1.1,3,"B","UCS",-11.8113943200901,-11.7892947433871,-11.8012793633897,-0.0220995767030185,-0.0101149567003826
